device_uuid,zone_label,lat,lng,grid_cell_id,safety_rating,time_context,is_night,created_at,tags
a678b46a-82d1-4c83-9d2d-205d469990aa,Connaught Place,28.647543,77.227806,ttnfvr5,4,11,0,2026-04-09 11:16:24,"security_present,well_lit"
64914512-2532-4c97-8a9f-e0d6191a841c,Rohini,28.702713,77.086104,ttng61h,3,15,0,2026-04-16 15:22:01,"ok_transport,mixed_vibes,moderate_crowd"
2063eda7-6874-4001-b35b-7fb550badbf0,Vasant Kunj,28.537775,77.136566,ttnf771,3,5,0,2026-05-04 05:11:55,"crowded,well_lit,police_nearby"
62512546-5917-460e-abfb-5ab255e96a94,Chandni Chowk,28.648833,77.234407,ttnfvx2,2,0,1,2026-05-03 00:18:57,sparse_crowd
29d3fece-f201-4c6d-b421-41a129c74fd5,Rohini,28.703431,77.09937,ttng63q,4,18,0,2026-05-24 18:50:11,busy_market
121e29e4-9715-4308-a457-c52e58a92838,Connaught Place,28.623569,77.198976,ttnfudy,4,12,0,2026-03-14 12:51:41,"cctv_present,crowded,well_lit"
3b0079ad-a303-49e9-b84d-0a1fdbe5b205,Lajpat Nagar,28.569521,77.247492,ttnftbc,3,6,0,2026-05-16 06:05:34,"ok_transport,some_lighting,mixed_vibes"
366d394f-f67b-41ae-bde6-7bd4fc63fce1,Vasant Kunj,28.533101,77.151299,ttnf7d7,3,0,1,2026-05-28 00:05:12,no_cctv
7db9cc25-b68c-4db4-b067-4f542927c855,Connaught Place,28.646921,77.228295,ttnfvr5,3,7,0,2026-03-20 07:14:21,suspicious_activity
c782e7fb-103a-4d79-96b2-b8cda0e3c611,Lajpat Nagar,28.552856,77.242854,ttnfmty,3,7,0,2026-04-27 07:35:34,"sparse_crowd,no_cctv"
4f6bc56b-635d-4671-968d-88068623f2c5,Vasant Kunj,28.562459,77.155103,ttnf7xw,2,22,1,2026-05-27 22:18:37,"suspicious_activity,no_cctv,sparse_crowd"
eca86451-ac12-412a-92e5-3d97ab2750e9,Karol Bagh,28.649211,77.201827,ttnfuz2,4,9,0,2026-04-24 09:15:26,"well_lit,cctv_present"
30a0123d-93f1-450b-a8a9-41cdab7cd819,Dwarka,28.605919,77.059094,ttnf9x8,4,9,0,2026-05-10 09:45:28,"police_nearby,busy_market"
06286da0-1794-4048-9838-9dab929663a3,Saket,28.52188,77.213229,ttnfm00,5,11,0,2026-04-29 11:31:53,security_present
7b9d674f-a88e-4c2d-8109-df3d089e7d28,Chandni Chowk,28.668158,77.230601,ttngj6v,3,21,0,2026-03-21 21:49:34,"well_lit,cctv_present,busy_market"
9f4d4899-4bb2-4e68-817f-13d0bff82ed4,Saket,28.520466,77.218901,ttnfjpv,2,22,1,2026-05-14 22:37:46,no_people
5ff72777-e811-4bb4-b9fa-1c42d5d4e65c,Chandni Chowk,28.672564,77.24792,ttngjgd,2,1,1,2026-04-05 01:36:41,"dimly_lit,no_cctv,sparse_crowd"
285440af-2832-4b3e-8fe1-c52d3306192b,Lajpat Nagar,28.563955,77.24096,ttnfmxv,2,3,1,2026-04-16 03:48:47,"some_lighting,mixed_vibes"
19c8a21c-7b27-42d8-ac17-6f6dee5849d2,Vasant Kunj,28.53265,77.159117,ttnf7f1,4,14,0,2026-05-06 14:30:48,"ok_transport,some_lighting"
11cfdeb1-d1ad-4c1e-a820-e056f999c884,Vasant Kunj,28.532111,77.15138,ttnf7d5,3,21,0,2026-03-10 21:10:24,"suspicious_activity,dimly_lit,no_cctv"
81cddb6c-50bb-423b-b649-52c1730bdb45,Vasant Kunj,28.553414,77.16238,ttnf7vg,4,12,0,2026-05-16 12:39:38,"mixed_vibes,ok_transport,some_lighting"
58946507-8ab6-49c5-8ae6-72477f3eaa9a,Chandni Chowk,28.641714,77.243562,ttnfvwp,2,5,0,2026-05-22 05:30:53,"no_cctv,sparse_crowd"
b6529898-1aab-4802-b966-bd09ec53d7ed,Karol Bagh,28.64103,77.181291,ttnfumc,3,21,0,2026-05-10 21:53:36,"crowded,well_lit,cctv_present"
d7030b5e-1dc1-417b-9468-a0c61754439f,Karol Bagh,28.639511,77.184287,ttnfume,2,2,1,2026-04-01 02:49:22,"poor_lighting,dark_street,felt_followed"
ce3bb7af-a0b6-41a2-bbf4-aabc5a3428ed,Chandni Chowk,28.649026,77.224021,ttnfvr2,3,13,0,2026-04-02 13:54:33,"some_lighting,mixed_vibes"
0998d7ba-c87a-46fe-9441-d10ddfab9f69,Connaught Place,28.606857,77.217999,ttnftps,4,21,0,2026-05-04 21:29:22,"busy_market,crowded,cctv_present"
60425d9f-88d4-4d16-b309-3ab128fa55e7,Connaught Place,28.633821,77.239144,ttnfvse,3,0,1,2026-05-31 00:42:47,ok_transport
6e559e44-2419-4943-9bab-756760eea488,Saket,28.529363,77.201634,ttnfkc8,4,20,0,2026-04-21 20:09:32,some_lighting
225d5f53-880c-4996-8c27-9c2904b31526,Rohini,28.68729,77.101152,ttng4qr,3,6,0,2026-04-03 06:22:30,"mixed_vibes,ok_transport,moderate_crowd"
69c946b0-0921-4485-9548-1bd4ecd884a1,Saket,28.528987,77.201567,ttnfkc8,2,3,1,2026-05-13 03:07:52,"isolated,poor_lighting,dark_street"
ae3ec828-c975-42ca-a801-ef3e3058f1ce,Lajpat Nagar,28.56831,77.262674,ttnfw0s,4,16,0,2026-04-12 16:13:15,"cctv_present,crowded,police_nearby"
4b81143b-8d64-4866-9476-f0fd2c49b570,Connaught Place,28.627659,77.197832,ttnfuet,2,1,1,2026-05-07 01:18:00,suspicious_activity
569b3c0a-18be-4f73-851b-631721a050db,Dwarka,28.604329,77.050401,ttnf9r6,3,7,0,2026-03-24 07:45:40,suspicious_activity
f72869f1-3735-4e28-85d9-c20bbd219d75,Lajpat Nagar,28.55061,77.247976,ttnfmv6,4,18,0,2026-05-26 18:29:13,"very_safe,well_lit"
10be2306-a317-48a7-9b6f-b230c006c7c5,Rohini,28.69013,77.108679,ttng4wu,4,11,0,2026-04-30 11:16:29,"good_transport,heavy_crowd"
f72869f1-3735-4e28-85d9-c20bbd219d75,Saket,28.543573,77.20483,ttnfku4,5,11,0,2026-04-05 11:04:49,heavy_crowd
6d4ae25d-6fde-4807-8a44-f3b1c0f175c3,Dwarka,28.607266,77.028801,ttnf8zf,2,1,1,2026-05-23 01:34:11,no_people
2548aff6-6cf3-4d1e-93d2-02b0fea365be,Vasant Kunj,28.526767,77.181908,ttnfk34,4,10,0,2026-04-17 10:22:24,"security_present,very_safe,well_lit"
fd730f90-b7b6-424f-95e5-c7d1530b2325,Saket,28.527578,77.212967,ttnfm12,5,12,0,2026-04-11 12:39:13,"good_transport,heavy_crowd"
14bd9180-7f3e-4e72-89eb-e5a4cfa5dea2,Vasant Kunj,28.558824,77.151366,ttnf7wg,4,6,0,2026-04-10 06:35:51,"moderate_crowd,mixed_vibes"
c98b87db-4086-4e0d-8d05-79763de0ca57,Rohini,28.715652,77.11193,ttng6ex,2,22,1,2026-04-26 22:32:29,"sparse_crowd,dimly_lit,suspicious_activity"
4a5a9af3-e874-4aa0-9e93-4fcc41b75a05,Dwarka,28.573973,77.067182,ttnf99w,4,18,0,2026-06-01 18:18:49,"good_transport,well_lit,heavy_crowd"
93d47403-de8c-4711-88cc-f8d884712e3f,Saket,28.537569,77.193763,ttnfke4,2,4,1,2026-06-01 04:08:09,dark_street
3eb95808-f860-47cb-a57f-dd138c5c5cb5,Chandni Chowk,28.657802,77.229151,ttngj2u,2,6,0,2026-03-25 06:29:55,"dimly_lit,suspicious_activity,sparse_crowd"
7cbad166-45c8-4ad6-993d-69fbb0043c26,Vasant Kunj,28.56202,77.140773,ttnf7rs,4,19,0,2026-04-20 19:44:02,"moderate_crowd,mixed_vibes,ok_transport"
25d65094-b1ce-4cd9-8245-1b0740a2ad10,Dwarka,28.642534,77.043557,ttnfcnj,4,17,0,2026-05-13 17:25:13,"moderate_crowd,mixed_vibes"
8e093442-e34c-4502-bd6f-d84915dfddf0,Saket,28.531884,77.220475,ttnfm4n,2,0,1,2026-05-06 00:25:08,some_lighting
93724d6c-bf4c-4f6a-83b4-893e8f4cbbf1,Rohini,28.701356,77.100891,ttng62z,3,17,0,2026-03-26 17:25:02,cctv_present
61464a39-9c3c-4303-9f7f-09b5978236b4,Karol Bagh,28.646872,77.182045,ttnfur4,1,1,1,2026-05-28 01:28:52,no_people
451e0bef-abcc-4993-b5aa-ba3fe3db33df,Saket,28.527219,77.205247,ttnfkc5,4,18,0,2026-05-25 18:12:41,"good_transport,very_safe"
b08cff19-cff3-468e-aa5f-8e78cdef5b26,Dwarka,28.584969,77.039687,ttnf95d,2,3,1,2026-03-09 03:55:56,"dimly_lit,no_cctv,sparse_crowd"
39f0df76-9cbc-4a0a-9aef-de3d72fea7f7,Lajpat Nagar,28.573462,77.235724,ttnft99,4,21,0,2026-04-22 21:35:46,"busy_market,police_nearby,cctv_present"
32e65c3e-3e74-4653-87f6-3138efc4b54c,Dwarka,28.588642,77.058581,ttnf9s2,4,17,0,2026-05-30 17:00:13,"moderate_crowd,mixed_vibes,ok_transport"
443e8626-a246-40de-82f2-2311cfb00128,Rohini,28.707561,77.087806,ttng64j,3,13,0,2026-03-10 13:31:11,"mixed_vibes,ok_transport"
371b100b-0970-4fbf-9b02-4bfdff8b559c,Rohini,28.703766,77.108618,ttng69k,3,15,0,2026-04-29 15:11:37,police_nearby
ae3ec828-c975-42ca-a801-ef3e3058f1ce,Connaught Place,28.641393,77.209146,ttnfuyj,4,13,0,2026-05-15 13:51:45,"busy_market,cctv_present"
eca86451-ac12-412a-92e5-3d97ab2750e9,Chandni Chowk,28.651732,77.225439,ttnfvrc,3,13,0,2026-04-18 13:53:57,"some_lighting,mixed_vibes,moderate_crowd"
0b9d1db5-11c7-425b-b518-6bbc3fa96ed5,Vasant Kunj,28.537254,77.16256,ttnf7gh,4,11,0,2026-04-12 11:00:04,"cctv_present,crowded,police_nearby"
f3e78950-37ba-4df6-9f6f-9c513325b0d7,Rohini,28.712423,77.117213,ttng6fg,4,16,0,2026-05-11 16:01:58,"heavy_crowd,very_safe,well_lit"
acd10342-3840-4f2e-a0c8-c6972ff0f584,Saket,28.523588,77.192547,ttnfk89,4,16,0,2026-03-14 16:56:07,well_lit
b1a77627-1404-4495-8daa-ec9794eddf2c,Karol Bagh,28.658595,77.192491,ttngh91,4,13,0,2026-04-08 13:34:30,cctv_present
762a6b08-c58f-494f-bf8d-f6df63c3c5c3,Lajpat Nagar,28.5683,77.230866,ttnft2t,4,18,0,2026-04-19 18:28:26,"police_nearby,cctv_present,well_lit"
0b58dcf3-99f4-454d-aa96-91d36bdccc2f,Lajpat Nagar,28.565742,77.231763,ttnft2n,3,19,0,2026-04-08 19:58:37,"no_cctv,suspicious_activity"
77ecdd28-ec75-49ea-b49c-c4c8d6493b8b,Connaught Place,28.63632,77.212401,ttnfvj0,4,15,0,2026-05-08 15:14:15,very_safe
e0b17672-0094-49f5-9964-829b550732da,Vasant Kunj,28.538766,77.139254,ttnf777,5,14,0,2026-03-13 14:21:10,"security_present,very_safe"
b6529898-1aab-4802-b966-bd09ec53d7ed,Rohini,28.718479,77.09888,ttng6kj,2,22,1,2026-05-07 22:47:55,"sparse_crowd,suspicious_activity,no_cctv"
cc7a6ef7-2892-45e0-b80e-7d76f8834364,Karol Bagh,28.65277,77.183545,ttngh25,3,6,0,2026-05-11 06:40:25,"mixed_vibes,some_lighting"
7a8ebe1f-2337-4972-a49b-956487fcf6b5,Saket,28.507994,77.201284,ttnfhv8,4,13,0,2026-04-19 13:38:43,"police_nearby,cctv_present,crowded"
ddb777d4-6d98-498d-b08f-340ade193933,Vasant Kunj,28.540542,77.161213,ttnf7ge,3,5,0,2026-03-20 05:04:02,"well_lit,police_nearby,cctv_present"
00400dff-27b5-46d2-8e8e-310188d0bc86,Chandni Chowk,28.65336,77.225253,ttngj21,3,16,0,2026-06-05 16:59:44,police_nearby
e5596d73-d362-4889-9f79-a0f799f728f4,Saket,28.509467,77.207085,ttnfhvu,3,23,1,2026-03-18 23:34:47,"no_cctv,dimly_lit"
374f1df3-daf0-4334-abab-34908e067fd9,Vasant Kunj,28.535441,77.17355,ttnfk4s,4,6,0,2026-04-24 06:20:35,crowded
cc1b9dde-dab9-4cca-b843-e348423a4191,Saket,28.526001,77.212221,ttnfm10,4,13,0,2026-05-07 13:40:35,"crowded,busy_market"
91aa9632-956b-402e-b909-cce51bd9d8eb,Vasant Kunj,28.542015,77.160115,ttnf7gf,4,18,0,2026-05-26 18:28:36,"busy_market,cctv_present,well_lit"
39f0df76-9cbc-4a0a-9aef-de3d72fea7f7,Vasant Kunj,28.534311,77.143561,ttnf76w,4,17,0,2026-05-07 17:13:44,"busy_market,well_lit,crowded"
04602311-49ce-4b35-ad74-7867694cdda5,Saket,28.524651,77.212304,ttnfm0b,2,4,1,2026-03-27 04:58:35,dimly_lit
32580873-7732-423c-a227-84788241973b,Karol Bagh,28.632442,77.185909,ttnfukm,4,8,0,2026-05-24 08:18:23,well_lit
f3e78950-37ba-4df6-9f6f-9c513325b0d7,Saket,28.542921,77.211392,ttnfkup,4,7,0,2026-05-29 07:42:01,"cctv_present,well_lit"
a082c527-09c2-4555-8a43-f66f045cded9,Lajpat Nagar,28.583076,77.23736,ttnfte6,4,13,0,2026-06-02 13:50:04,"police_nearby,well_lit"
a50e09e6-f693-4c3d-813e-8571c825b9be,Vasant Kunj,28.539505,77.169301,ttnfk52,4,6,0,2026-05-11 06:47:40,"police_nearby,cctv_present,busy_market"
4df6a110-bf50-4aa4-bdc0-8dfcdd00c96c,Chandni Chowk,28.661188,77.230245,ttngj3t,3,13,0,2026-03-10 13:18:54,moderate_crowd
0c807a8d-7fed-473a-9c5b-bf58eaa3b0dc,Dwarka,28.574425,77.062196,ttnf99f,2,22,1,2026-05-19 22:09:11,"dimly_lit,no_cctv,suspicious_activity"
b36549b3-a2a1-4a36-b797-d34d22ed2f30,Karol Bagh,28.677002,77.175181,ttnghhm,2,3,1,2026-06-01 03:36:21,"dimly_lit,sparse_crowd"
a85458b8-7f31-419a-9f1f-1e2346ecb768,Connaught Place,28.645536,77.212017,ttnfvnb,2,2,1,2026-04-04 02:29:50,"suspicious_activity,dimly_lit,no_cctv"
5b0ebe71-4ecd-447d-9953-4f88b0c62228,Rohini,28.699431,77.106275,ttng68e,3,11,0,2026-04-05 11:22:44,"mixed_vibes,some_lighting,ok_transport"
379df577-06c0-421b-bf82-79ac94829da8,Dwarka,28.575223,77.04548,ttnf91y,4,10,0,2026-04-17 10:06:57,"some_lighting,mixed_vibes"
374f1df3-daf0-4334-abab-34908e067fd9,Saket,28.508387,77.211361,ttnfhvz,4,8,0,2026-05-02 08:25:23,security_present
1538c9ed-9acd-419d-9d43-9859a43950e3,Karol Bagh,28.674237,77.184505,ttngh7u,4,17,0,2026-04-06 17:12:52,well_lit
50bde40f-1bb4-4599-be8a-543a20ad19c9,Lajpat Nagar,28.566013,77.242505,ttnft8q,2,2,1,2026-05-15 02:29:14,"dark_street,isolated"
9094636c-efea-4c47-82be-45fbb8c36376,Dwarka,28.605911,77.051678,ttnf9re,4,17,0,2026-04-02 17:38:41,"well_lit,cctv_present"
ab30815d-5c87-4134-80ea-a018e8f34d0f,Lajpat Nagar,28.576903,77.238638,ttnftd7,4,15,0,2026-03-08 15:06:28,"cctv_present,busy_market"
5a22931c-6d82-4f87-a0e7-f1c235ea5cb2,Lajpat Nagar,28.572036,77.210022,ttnfscq,4,10,0,2026-04-27 10:09:48,"well_lit,police_nearby,cctv_present"
daa0869b-7305-48c8-a47b-9d1a22bcb284,Saket,28.531175,77.194422,ttnfk9g,3,5,0,2026-05-01 05:06:43,sparse_crowd
19881cd4-91c4-429e-a79f-c4266bb073c9,Vasant Kunj,28.541069,77.166643,ttnf7gx,3,2,1,2026-04-05 02:01:08,no_cctv
30cff129-a618-4f60-b944-69cb777d47fd,Dwarka,28.570595,77.061252,ttnf994,4,19,0,2026-03-30 19:08:13,"good_transport,very_safe"
ad9e1503-e1ea-4e44-b995-322000817bf2,Saket,28.523257,77.221131,ttnfm0w,3,1,1,2026-05-03 01:03:26,"no_cctv,sparse_crowd"
845dcbb6-b15c-4a77-86e6-408b66659542,Dwarka,28.57946,77.020621,ttnf8ds,4,13,0,2026-04-12 13:26:34,cctv_present
da26f389-06a8-483b-84ff-918a6672a392,Chandni Chowk,28.655968,77.235697,ttngj89,1,23,1,2026-04-06 23:59:16,isolated
51b22b97-7606-4b6e-b60d-e266b50339d6,Dwarka,28.601493,77.030103,ttnf8ye,4,16,0,2026-04-21 16:02:29,"crowded,cctv_present,police_nearby"
ac6b7ff7-96a9-4a9d-8e3e-41bbe4d766cf,Saket,28.508254,77.203477,ttnfhvc,3,4,1,2026-03-21 04:24:30,"dimly_lit,sparse_crowd"
6b677a36-d1a7-4c5e-9064-395555204b43,Dwarka,28.59933,77.052521,ttnf9q7,4,10,0,2026-04-07 10:48:36,"busy_market,crowded"
5ff72777-e811-4bb4-b9fa-1c42d5d4e65c,Chandni Chowk,28.668777,77.228012,ttngj6g,3,17,0,2026-06-01 17:20:53,"some_lighting,mixed_vibes,moderate_crowd"
bcdf3a5f-9449-42a4-94e5-96ed92d355c8,Saket,28.506051,77.218567,ttnfjjk,3,6,0,2026-04-11 06:37:33,"ok_transport,some_lighting,mixed_vibes"
75c7f7e3-e169-4bbc-9d8a-41b3a51af0bd,Lajpat Nagar,28.569652,77.246522,ttnftbc,2,3,1,2026-03-21 03:39:03,"dimly_lit,sparse_crowd,suspicious_activity"
da26f389-06a8-483b-84ff-918a6672a392,Connaught Place,28.639171,77.229336,ttnfvms,4,20,0,2026-03-29 20:50:29,"police_nearby,cctv_present,well_lit"
8d81377c-f96d-4b9b-a821-06f73fd5e0cc,Chandni Chowk,28.656016,77.240412,ttngj8s,3,17,0,2026-05-30 17:29:14,"sparse_crowd,dimly_lit"
b6529898-1aab-4802-b966-bd09ec53d7ed,Vasant Kunj,28.551626,77.149833,ttnf7td,4,21,0,2026-05-15 21:43:26,"moderate_crowd,some_lighting,mixed_vibes"
9f7d64f2-6b70-434d-b358-e2b0e8d3bbe4,Connaught Place,28.629168,77.222867,ttnfv5z,4,19,0,2026-03-21 19:15:50,"crowded,well_lit,cctv_present"
8bf3e437-311a-41a6-8f2a-8b836fab8431,Dwarka,28.582176,77.05841,ttnf9e0,2,1,1,2026-05-06 01:54:30,suspicious_activity
bb0339e4-440b-4c8d-bdfe-1c8dc2f5a8b8,Connaught Place,28.633082,77.220516,ttnfvhq,2,0,1,2026-03-16 00:48:45,"sparse_crowd,suspicious_activity"
c98b87db-4086-4e0d-8d05-79763de0ca57,Saket,28.538905,77.210166,ttnfkgq,3,1,1,2026-05-24 01:56:35,well_lit
bcdf3a5f-9449-42a4-94e5-96ed92d355c8,Chandni Chowk,28.656771,77.230339,ttngj2v,3,21,0,2026-04-17 21:15:52,busy_market
33fd2ed7-831e-45f6-91fa-336c6684ee1c,Saket,28.523153,77.209723,ttnfkbq,4,21,0,2026-04-17 21:02:58,"busy_market,police_nearby"
5653ca25-108e-4e35-8fde-0d7bfb4ee76e,Saket,28.538133,77.200482,ttnfkep,3,0,1,2026-04-30 00:42:41,"no_cctv,suspicious_activity,sparse_crowd"
9ce834ef-d501-47bb-8f4c-8818bd4b817b,Chandni Chowk,28.6507,77.24128,ttnfvxt,3,15,0,2026-03-13 15:02:15,moderate_crowd
32b30101-0372-416c-b7dd-94dd8c906311,Lajpat Nagar,28.562039,77.245861,ttnfmz8,2,23,1,2026-03-10 23:11:56,some_lighting
0b9d1db5-11c7-425b-b518-6bbc3fa96ed5,Saket,28.518582,77.189805,ttnfhrx,3,22,1,2026-05-19 22:25:27,"ok_transport,mixed_vibes,some_lighting"
ad9e1503-e1ea-4e44-b995-322000817bf2,Chandni Chowk,28.657786,77.239921,ttngj8u,2,2,1,2026-04-24 02:25:06,"felt_followed,poor_lighting"
7886855d-6ef9-4dc6-ade6-e1b98c70a45d,Lajpat Nagar,28.567079,77.228883,ttnft2k,2,2,1,2026-05-13 02:40:50,ok_transport
45bf1507-eef1-4efe-bdc1-ba8627492289,Vasant Kunj,28.546309,77.148629,ttnf7s9,4,7,0,2026-05-23 07:07:52,"very_safe,good_transport"
6f544f34-6933-4b43-8d06-1eefefe9cf51,Vasant Kunj,28.513566,77.156729,ttnf5wx,4,9,0,2026-05-11 09:32:09,"police_nearby,cctv_present"
4b67657d-8cff-4dc5-9c36-10d9b63b1653,Vasant Kunj,28.551212,77.171832,ttnfkjd,4,10,0,2026-05-03 10:58:58,"heavy_crowd,security_present,good_transport"
9f4d4899-4bb2-4e68-817f-13d0bff82ed4,Lajpat Nagar,28.585269,77.250209,ttnftgg,2,0,1,2026-03-15 00:19:25,"dimly_lit,suspicious_activity,no_cctv"
9f4d4899-4bb2-4e68-817f-13d0bff82ed4,Dwarka,28.60517,77.028016,ttnf8z6,3,2,1,2026-04-17 02:34:37,"cctv_present,police_nearby"
64d95551-1795-44b6-96e4-3f9b2a3422f2,Rohini,28.726806,77.120243,ttng6vt,4,11,0,2026-03-09 11:46:52,well_lit
32e65c3e-3e74-4653-87f6-3138efc4b54c,Dwarka,28.58696,77.055543,ttnf9kn,3,23,1,2026-03-31 23:24:54,"mixed_vibes,some_lighting"
30cff129-a618-4f60-b944-69cb777d47fd,Rohini,28.712235,77.123083,ttng6fz,2,7,0,2026-03-23 07:46:36,"dimly_lit,no_cctv,suspicious_activity"
2dd3490e-e407-410d-a5de-8c91b6548653,Lajpat Nagar,28.566189,77.236238,ttnft83,4,16,0,2026-05-21 16:02:08,"moderate_crowd,some_lighting"
92fe9917-68fd-4e2b-9333-05574cf13c54,Connaught Place,28.6266,77.225668,ttnfv76,4,14,0,2026-04-06 14:58:01,"heavy_crowd,very_safe,security_present"
dad833ab-7771-44d0-bd8d-ec6d16bf8f80,Dwarka,28.565222,77.004041,ttnf820,4,16,0,2026-03-21 16:47:36,"busy_market,cctv_present,police_nearby"
5653ca25-108e-4e35-8fde-0d7bfb4ee76e,Karol Bagh,28.660842,77.193648,ttngh9d,4,8,0,2026-05-26 08:02:00,"mixed_vibes,moderate_crowd,some_lighting"
c4237d32-8ffd-485b-bbc4-1892001b2e11,Lajpat Nagar,28.567885,77.230645,ttnft2t,4,12,0,2026-03-18 12:25:35,mixed_vibes
9211ce30-28e6-457f-a6b1-dd7555b3d06f,Saket,28.507401,77.200255,ttnfhtx,5,16,0,2026-03-21 16:48:49,police_nearby
330e3531-769f-425f-a6d4-56c385ea4fee,Vasant Kunj,28.54934,77.150671,ttnf7t5,4,7,0,2026-04-25 07:42:04,"well_lit,good_transport,security_present"
08145112-304f-4f29-9393-73daa8e717ba,Saket,28.533501,77.197059,ttnfkdm,4,15,0,2026-03-11 15:32:38,very_safe
066d77f5-e63b-4637-83f9-9e2397ece1f2,Rohini,28.696829,77.112345,ttng68p,3,21,0,2026-03-28 21:50:58,dimly_lit
e028da25-1ac0-4323-8710-51ca1d5eed83,Saket,28.520731,77.203327,ttnfkb1,4,21,0,2026-03-13 21:38:10,well_lit
5bdf7fa7-a692-4d13-a99d-aa27481146af,Chandni Chowk,28.651052,77.224368,ttnfvrc,3,6,0,2026-05-28 06:17:52,some_lighting
eac9d1e9-5b73-4602-82a8-ec152deec361,Vasant Kunj,28.54925,77.163504,ttnf7vh,4,8,0,2026-04-12 08:21:39,"ok_transport,mixed_vibes,some_lighting"
28e7a6a5-f73d-416d-bdfd-d2591f3a482a,Chandni Chowk,28.658017,77.226071,ttngj34,3,17,0,2026-04-05 17:33:57,moderate_crowd
b5b9c9da-b402-43a9-b88e-5548b7f24157,Dwarka,28.589279,77.068343,ttnf9sx,2,2,1,2026-03-21 02:30:05,no_people
573a8766-6201-42ee-aca2-a568cb307876,Connaught Place,28.617289,77.235559,ttnfv99,4,6,0,2026-04-23 06:16:30,"ok_transport,mixed_vibes"
8abc765d-43e5-48dd-8fcf-a15e42c7b67f,Lajpat Nagar,28.568697,77.241899,ttnft8v,3,19,0,2026-04-23 19:45:29,"no_cctv,sparse_crowd,dimly_lit"
95be845a-f74c-4958-a413-bb2c8d68039f,Vasant Kunj,28.556441,77.132893,ttnf7nw,4,18,0,2026-03-10 18:48:17,"well_lit,police_nearby"
2063eda7-6874-4001-b35b-7fb550badbf0,Karol Bagh,28.665703,77.209477,ttnghfq,3,7,0,2026-04-21 07:45:36,suspicious_activity
d412537e-5b02-4484-a77b-e3eda2d14ac4,Chandni Chowk,28.664904,77.214182,ttngj43,4,17,0,2026-05-15 17:40:58,police_nearby
6d4ae25d-6fde-4807-8a44-f3b1c0f175c3,Connaught Place,28.639142,77.23316,ttnfvmx,2,22,1,2026-06-02 22:05:09,"dimly_lit,suspicious_activity,no_cctv"
2063eda7-6874-4001-b35b-7fb550badbf0,Lajpat Nagar,28.583127,77.229619,ttnft7k,4,15,0,2026-05-10 15:06:57,"well_lit,security_present,heavy_crowd"
8b2c84cc-b455-468a-a7b2-27bccd51726f,Saket,28.534664,77.224556,ttnfm69,4,21,0,2026-05-18 21:35:48,"well_lit,crowded,busy_market"
f966abe2-5d3f-428a-b3fa-ffe2da1fef4d,Karol Bagh,28.652195,77.176373,ttnfupy,4,15,0,2026-05-05 15:26:54,"well_lit,heavy_crowd"
14c8f2c8-aed7-4965-a534-75d94474023b,Vasant Kunj,28.554944,77.170346,ttnfkn3,4,11,0,2026-06-03 11:05:56,good_transport
9ce834ef-d501-47bb-8f4c-8818bd4b817b,Connaught Place,28.630108,77.204793,ttnfugf,3,6,0,2026-05-15 06:55:22,well_lit
6d5ab5c8-efb7-48ac-8daa-0a981790292b,Vasant Kunj,28.556782,77.148474,ttnf7w9,4,20,0,2026-03-24 20:42:13,crowded
7a632495-ac51-4e3b-8cfc-e815b66d129e,Saket,28.528473,77.222182,ttnfm1r,2,0,1,2026-04-27 00:39:14,"sparse_crowd,suspicious_activity,dimly_lit"
eedbaaa5-abdf-4f13-a1cd-ee32bf6fadc9,Chandni Chowk,28.64293,77.238262,ttnfvw7,3,13,0,2026-05-16 13:38:50,"mixed_vibes,ok_transport,moderate_crowd"
6fad586b-1761-44ab-8634-c931716c0fe5,Chandni Chowk,28.654547,77.229555,ttngj2k,4,18,0,2026-04-21 18:59:55,mixed_vibes
0426b09a-07f6-4880-a58f-d8543c9be7a2,Dwarka,28.5993,77.035201,ttnf8yr,3,1,1,2026-04-28 01:23:58,"suspicious_activity,sparse_crowd,no_cctv"
64e5104b-9a76-4ddb-a83c-8b4fba37bfd1,Lajpat Nagar,28.55595,77.225858,ttnfmq6,4,12,0,2026-03-08 12:30:21,"some_lighting,ok_transport"
59234b70-8823-421e-a332-31aafb62acc1,Chandni Chowk,28.666054,77.228027,ttngj67,2,20,0,2026-04-04 20:25:10,"sparse_crowd,no_cctv,suspicious_activity"
dbb3e17d-f5ea-420b-a505-435bac514e97,Rohini,28.712079,77.09571,ttng66g,3,13,0,2026-03-16 13:05:06,"mixed_vibes,ok_transport,some_lighting"
e17ee6b6-69a2-426c-a173-6dac83df47f4,Saket,28.512882,77.213123,ttnfjn8,3,3,1,2026-05-27 03:12:13,"ok_transport,moderate_crowd,mixed_vibes"
efba9c96-66fd-467c-89c3-260a1bacfd89,Connaught Place,28.63478,77.214331,ttnfvhc,4,17,0,2026-04-07 17:08:05,"cctv_present,well_lit"
bb0339e4-440b-4c8d-bdfe-1c8dc2f5a8b8,Dwarka,28.596327,77.032553,ttnf8vv,4,13,0,2026-03-25 13:41:46,security_present
ba4e6a9c-f51e-456f-94f9-f85d0780208e,Dwarka,28.606948,77.064094,ttnf9xs,1,3,1,2026-05-25 03:33:25,no_people
